method,profile,accuracy,mean_latency_ms,p95_latency_ms,deadline_miss_rate,mean_upload_kb,mean_energy_j,exit_rate,offload_rate,local_rate,selective_error,action_cloud_raw_rate,action_split_l1_rate,action_split_l2_rate,action_split_l3_rate,action_local_full_rate,dataset,seed,alpha,bottleneck_channels,bottleneck_epochs,raw_input_scale
cloud_only,mixed,0.88675,722.5708137293203,2210.562093838366,0.9969166666666667,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cifar10,101,0.1,8,8,128.0
deadline_greedy,mixed,0.5454166666666667,198.60052759307226,542.481376500149,0.841,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,8,8,128.0
oracle_split,mixed,0.54675,198.58204522015953,542.481376500149,0.841,2.3462916666666667,0.00916411266666667,0.0,1.0,0.0,0.0,0.0009166666666666666,0.9965,0.0025833333333333333,0.0,0.0,cifar10,101,0.1,8,8,128.0
coda_split_controller,mixed,0.5454166666666667,198.60052759307226,542.481376500149,0.841,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cifar10,101,0.1,8,8,128.0
coda_controller,mixed,0.88675,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,cifar10,101,0.1,8,8,128.0
cloud_only,wifi,0.9606666666666667,125.36970346370852,184.9930349568672,0.9525,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
deadline_greedy,wifi,0.6604166666666667,57.006949590487174,95.05597735032207,0.11383333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
oracle_split,wifi,0.6604166666666667,57.006949590487174,95.05597735032207,0.11383333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
coda_split_controller,wifi,0.6604166666666667,57.006949590487174,95.05597735032207,0.11383333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
coda_controller,wifi,0.9604166666666667,61.248161331981215,61.2444,0.00025,0.0025,0.030594933749999994,0.0,0.00125,0.99875,0.0,0.0,0.00125,0.0,0.0,0.99875,svhn,7,0.1,8,8,128.0
cloud_only,lte,0.9606666666666667,359.4627495320499,622.8060685539568,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
deadline_greedy,lte,0.6604166666666667,93.60716982884371,151.01134209927108,0.6025,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
oracle_split,lte,0.6604166666666667,93.60716982884371,151.01134209927108,0.6025,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
coda_split_controller,lte,0.6604166666666667,93.60716982884371,151.01134209927108,0.6025,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
coda_controller,lte,0.9606666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1,8,8,128.0
cloud_only,congested,0.9606666666666667,1006.2211116901807,2256.141735698879,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
deadline_greedy,congested,0.6604166666666667,151.80184065238367,292.59529560742305,0.8993333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
oracle_split,congested,0.6605833333333333,151.79638483872753,292.38317298479603,0.8993333333333333,1.9985,0.008979581000000004,0.0,1.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,svhn,7,0.1,8,8,128.0
coda_split_controller,congested,0.6604166666666667,151.80184065238367,292.59529560742305,0.8993333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
coda_controller,congested,0.9606666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1,8,8,128.0
cloud_only,mixed,0.9606666666666667,722.9172711724462,2258.4402266149673,0.9960833333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
deadline_greedy,mixed,0.6604166666666667,197.08073974217328,539.8843266059723,0.81,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
oracle_split,mixed,0.6611666666666667,197.06412825713696,539.8843266059723,0.81,2.1551666666666667,0.00907347891666667,0.0,1.0,0.0,0.0,0.0004166666666666667,0.9969166666666667,0.0026666666666666666,0.0,0.0,svhn,7,0.1,8,8,128.0
coda_split_controller,mixed,0.6604166666666667,197.08073974217328,539.8843266059723,0.81,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,7,0.1,8,8,128.0
coda_controller,mixed,0.9606666666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,7,0.1,8,8,128.0
cloud_only,wifi,0.9614166666666667,125.38842603431107,185.6969767544265,0.9519166666666666,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
deadline_greedy,wifi,0.6596666666666666,56.990730641607215,95.40036483285992,0.11333333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
oracle_split,wifi,0.6596666666666666,56.990730641607215,95.40036483285992,0.11333333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
coda_split_controller,wifi,0.6596666666666666,56.990730641607215,95.40036483285992,0.11333333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
coda_controller,wifi,0.9601666666666666,61.22459351082223,61.2444,0.0006666666666666666,0.010833333333333334,0.030504712916666663,0.0,0.005416666666666667,0.9945833333333334,0.0,0.0,0.005416666666666667,0.0,0.0,0.9945833333333334,svhn,13,0.1,8,8,128.0
cloud_only,lte,0.9614166666666667,361.65835845480416,622.4641120322357,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
deadline_greedy,lte,0.6596666666666666,93.45826471194134,150.47445909455155,0.6001666666666666,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
oracle_split,lte,0.6596666666666666,93.45826471194134,150.47445909455155,0.6001666666666666,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
coda_split_controller,lte,0.6596666666666666,93.45826471194134,150.47445909455155,0.6001666666666666,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
coda_controller,lte,0.9614166666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1,8,8,128.0
cloud_only,congested,0.9614166666666667,1000.650650320834,2206.2389441912846,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
deadline_greedy,congested,0.6596666666666666,155.1996128897254,302.94813956715745,0.90325,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
oracle_split,congested,0.6599166666666667,155.19752538076997,302.94813956715745,0.90325,1.99925,0.008974290500000004,0.0,1.0,0.0,0.0,0.0,0.9995,0.0005,0.0,0.0,svhn,13,0.1,8,8,128.0
coda_split_controller,congested,0.6596666666666666,155.1996128897254,302.94813956715745,0.90325,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
coda_controller,congested,0.9614166666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1,8,8,128.0
cloud_only,mixed,0.9614166666666667,703.7306320292105,2161.4908419182307,0.9966666666666667,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
deadline_greedy,mixed,0.6596666666666666,191.73408645645435,517.7243556188586,0.8138333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
oracle_split,mixed,0.6609166666666667,191.71596150819667,517.7243556188586,0.8138333333333333,2.3466666666666667,0.00916146741666667,0.0,1.0,0.0,0.0,0.0009166666666666666,0.99675,0.0023333333333333335,0.0,0.0,svhn,13,0.1,8,8,128.0
coda_split_controller,mixed,0.6596666666666666,191.73408645645435,517.7243556188586,0.8138333333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,13,0.1,8,8,128.0
coda_controller,mixed,0.9614166666666667,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,13,0.1,8,8,128.0
cloud_only,wifi,0.9585833333333333,125.74749986052034,184.47917609978333,0.9549166666666666,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
deadline_greedy,wifi,0.9300833333333334,57.32065139997587,96.12464092473896,0.11875,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
oracle_split,wifi,0.9300833333333334,57.32065139997587,96.12464092473896,0.11875,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
coda_split_controller,wifi,0.9300833333333334,57.32065139997587,96.12464092473896,0.11875,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
coda_controller,wifi,0.9585,61.22348079654452,61.2444,0.0003333333333333333,0.007166666666666667,0.03054441008333333,0.0,0.0035833333333333333,0.9964166666666666,0.0,0.0,0.0035833333333333333,0.0,0.0,0.9964166666666666,svhn,29,0.1,8,8,128.0
cloud_only,lte,0.9585833333333333,363.9537304788394,630.7774541000534,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
deadline_greedy,lte,0.9300833333333334,93.8135768164985,150.17485038736106,0.60775,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
oracle_split,lte,0.9300833333333334,93.8135768164985,150.17485038736106,0.60775,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
coda_split_controller,lte,0.9300833333333334,93.8135768164985,150.17485038736106,0.60775,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
coda_controller,lte,0.9585833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1,8,8,128.0
cloud_only,congested,0.9585833333333333,998.2109627029893,2188.207219529109,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
deadline_greedy,congested,0.9300833333333334,153.7351503933783,292.6822855454594,0.9041666666666667,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
oracle_split,congested,0.9300833333333334,153.73285798362903,292.6822855454594,0.9041666666666667,1.999375,0.008973408750000005,0.0,1.0,0.0,0.0,0.0,0.9995833333333334,0.0004166666666666667,0.0,0.0,svhn,29,0.1,8,8,128.0
coda_split_controller,congested,0.9300833333333334,153.7351503933783,292.6822855454594,0.9041666666666667,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
coda_controller,congested,0.9585833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1,8,8,128.0
cloud_only,mixed,0.9585833333333333,746.2490114397502,2307.5655462159943,0.9966666666666667,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
deadline_greedy,mixed,0.9300833333333334,199.8123484349108,529.3446459911171,0.818,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
oracle_split,mixed,0.93,199.7954411976025,529.0562167826415,0.818,2.218958333333333,0.009103102333333337,0.0,1.0,0.0,0.0,0.0005833333333333334,0.9968333333333333,0.0025833333333333333,0.0,0.0,svhn,29,0.1,8,8,128.0
coda_split_controller,mixed,0.9300833333333334,199.8123484349108,529.3446459911171,0.818,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,29,0.1,8,8,128.0
coda_controller,mixed,0.9585833333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,29,0.1,8,8,128.0
cloud_only,wifi,0.9601666666666666,125.50205551072487,185.53845662456354,0.9505833333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
deadline_greedy,wifi,0.9420833333333334,56.8352892757829,94.20525286955576,0.11375,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
oracle_split,wifi,0.9420833333333334,56.8352892757829,94.20525286955576,0.11375,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_split_controller,wifi,0.9420833333333334,56.8352892757829,94.20525286955576,0.11375,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_controller,wifi,0.9600833333333333,61.235489435926866,61.2444,0.0003333333333333333,0.006333333333333333,0.03055343216666666,0.0,0.0031666666666666666,0.9968333333333333,0.0,0.0,0.0031666666666666666,0.0,0.0,0.9968333333333333,svhn,42,0.1,8,8,128.0
cloud_only,lte,0.9601666666666666,359.7346075091306,621.1237045056391,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
deadline_greedy,lte,0.9420833333333334,93.07508688690106,150.60484638253743,0.591,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
oracle_split,lte,0.9420833333333334,93.07508688690106,150.60484638253743,0.591,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_split_controller,lte,0.9420833333333334,93.07508688690106,150.60484638253743,0.591,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_controller,lte,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1,8,8,128.0
cloud_only,congested,0.9601666666666666,1006.4243816787586,2226.5303323138764,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
deadline_greedy,congested,0.9420833333333334,155.04260471106096,296.81529310232673,0.9085833333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
oracle_split,congested,0.9420833333333334,155.04116143992528,296.81529310232673,0.9085833333333333,1.99925,0.008974290500000004,0.0,1.0,0.0,0.0,0.0,0.9995,0.0005,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_split_controller,congested,0.9420833333333334,155.04260471106096,296.81529310232673,0.9085833333333333,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_controller,congested,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1,8,8,128.0
cloud_only,mixed,0.9601666666666666,773.1195214868031,2384.5608644649406,0.9961666666666666,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
deadline_greedy,mixed,0.9420833333333334,206.31826359764432,568.0586403968991,0.819,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
oracle_split,mixed,0.94175,206.29459073847082,568.0586403968991,0.819,2.154166666666667,0.00908053291666667,0.0,1.0,0.0,0.0,0.0004166666666666667,0.99625,0.0033333333333333335,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_split_controller,mixed,0.9420833333333334,206.31826359764432,568.0586403968991,0.819,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,42,0.1,8,8,128.0
coda_controller,mixed,0.9601666666666666,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,42,0.1,8,8,128.0
cloud_only,wifi,0.9618333333333333,125.72178763129304,184.50776954932843,0.9538333333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
deadline_greedy,wifi,0.7244166666666667,56.9623052073276,95.47966592334997,0.111,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
oracle_split,wifi,0.7244166666666667,56.9623052073276,95.47966592334997,0.111,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_split_controller,wifi,0.7244166666666667,56.9623052073276,95.47966592334997,0.111,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_controller,wifi,0.9618333333333333,61.2468844738848,61.2444,8.333333333333333e-05,0.0003333333333333333,0.030618391166666658,0.0,0.00016666666666666666,0.9998333333333334,0.0,0.0,0.00016666666666666666,0.0,0.0,0.9998333333333334,svhn,101,0.1,8,8,128.0
cloud_only,lte,0.9618333333333333,362.745464626656,629.5829999615358,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
deadline_greedy,lte,0.7244166666666667,93.81029407561437,151.6718541377537,0.599,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
oracle_split,lte,0.7244166666666667,93.81029407561437,151.6718541377537,0.599,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_split_controller,lte,0.7244166666666667,93.81029407561437,151.6718541377537,0.599,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_controller,lte,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1,8,8,128.0
cloud_only,congested,0.9618333333333333,1000.0255351862867,2193.113570155485,1.0,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
deadline_greedy,congested,0.7244166666666667,153.83716503829777,289.77708275064487,0.9090833333333334,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
oracle_split,congested,0.7245833333333334,153.8355872532006,289.77708275064487,0.9090833333333334,1.998875,0.008976935750000003,0.0,1.0,0.0,0.0,0.0,0.99925,0.00075,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_split_controller,congested,0.7244166666666667,153.83716503829777,289.77708275064487,0.9090833333333334,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_controller,congested,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1,8,8,128.0
cloud_only,mixed,0.9618333333333333,713.7470229198194,2209.8472952524157,0.9960833333333333,384.0,0.192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
deadline_greedy,mixed,0.7244166666666667,197.10210937101925,538.2016568254828,0.809,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
oracle_split,mixed,0.7250833333333333,197.08413119686637,538.2016568254828,0.809,2.2502916666666666,0.00912188191666667,0.0,1.0,0.0,0.0,0.0006666666666666666,0.9964166666666666,0.002916666666666667,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_split_controller,mixed,0.7244166666666667,197.10210937101925,538.2016568254828,0.809,2.0,0.008969000000000003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,svhn,101,0.1,8,8,128.0
coda_controller,mixed,0.9618333333333333,61.244400000000006,61.2444,0.0,0.0,0.030621999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,svhn,101,0.1,8,8,128.0
